
/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadg -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=2 -p status.interval=1000 -p target=80000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadg -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=2 -p status.interval=1000 -p target=80000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-5] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2025-05-01 02:40:08:416 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2025-05-01 02:40:09:393 1 sec: 19000 operations; 18981.02 current ops/sec; est completion in 21 minutes [INSERT: Count=19243, Max=472575, Min=343808, Avg=426327.44, 90=472319, 99=472575, 99.9=472575, 99.99=472575] 
2025-05-01 02:43:38:393 210 sec: 16765000 operations; 81000 current ops/sec; est completion in 1 minute [INSERT: Count=81000, Max=125951, Min=33056, Avg=59516.64, 90=94527, 99=125951, 99.9=125951, 99.99=125951] 
2025-05-01 02:43:39:393 211 sec: 16840000 operations; 75000 current ops/sec; est completion in 1 minute [INSERT: Count=75000, Max=247679, Min=35648, Avg=91724.37, 90=163967, 99=247679, 99.9=247679, 99.99=247679] 
2025-05-01 02:43:40:393 212 sec: 16922000 operations; 82000 current ops/sec; est completion in 1 minute [INSERT: Count=82000, Max=194559, Min=37088, Avg=82072.2, 90=137343, 99=194559, 99.9=194559, 99.99=194559] 
2025-05-01 02:43:41:393 213 sec: 17004000 operations; 82000 current ops/sec; est completion in 1 minute [INSERT: Count=82000, Max=153855, Min=36192, Avg=63100.49, 90=79039, 99=153855, 99.9=153855, 99.99=153855] 
2025-05-01 02:43:42:393 214 sec: 17085000 operations; 81000 current ops/sec; est completion in 1 minute [INSERT: Count=81000, Max=109695, Min=33440, Avg=55948.64, 90=88575, 99=109695, 99.9=109695, 99.99=109695] 
2025-05-01 02:43:43:393 215 sec: 17165000 operations; 80000 current ops/sec; est completion in 1 minute [INSERT: Count=80000, Max=88639, Min=32416, Avg=48944.6, 90=66879, 99=88639, 99.9=88639, 99.99=88639] 
2025-05-01 02:43:44:393 216 sec: 17244000 operations; 79000 current ops/sec; est completion in 1 minute [INSERT: Count=79000, Max=109119, Min=35584, Avg=55433.11, 90=76223, 99=109119, 99.9=109119, 99.99=109119] 
2025-05-01 02:43:45:393 217 sec: 17301000 operations; 57000 current ops/sec; est completion in 1 minute [INSERT: Count=57000, Max=572927, Min=34752, Avg=90112.56, 90=104255, 99=572927, 99.9=572927, 99.99=572927] 
2025-05-01 02:43:46:393 218 sec: 17339000 operations; 38000 current ops/sec; est completion in 1 minute [INSERT: Count=38000, Max=1297407, Min=32624, Avg=463561.05, 90=1146879, 99=1297407, 99.9=1297407, 99.99=1297407] 
2025-05-01 02:43:47:393 219 sec: 17399000 operations; 60000 current ops/sec; est completion in 1 minute [INSERT: Count=60000, Max=1666047, Min=484096, Avg=1286869.33, 90=1633279, 99=1666047, 99.9=1666047, 99.99=1666047] 
2025-05-01 02:43:48:393 220 sec: 17495000 operations; 96000 current ops/sec; est completion in 1 minute [INSERT: Count=96000, Max=1744895, Min=52512, Avg=698811.5, 90=1338367, 99=1744895, 99.9=1744895, 99.99=1744895] 
2025-05-01 02:43:49:393 221 sec: 17551000 operations; 56000 current ops/sec; est completion in 1 minute [INSERT: Count=56000, Max=2369535, Min=34720, Avg=526058.29, 90=2074623, 99=2369535, 99.9=2369535, 99.99=2369535] 
2025-05-01 02:43:50:393 222 sec: 17611000 operations; 60000 current ops/sec; est completion in 1 minute [INSERT: Count=60000, Max=3026943, Min=34464, Avg=990112.53, 90=2942975, 99=3026943, 99.9=3026943, 99.99=3026943] 
2025-05-01 02:43:51:393 223 sec: 17695000 operations; 84000 current ops/sec; est completion in 1 minute [INSERT: Count=84000, Max=3014655, Min=36736, Avg=1612320.19, 90=2959359, 99=3014655, 99.9=3014655, 99.99=3014655] 
2025-05-01 02:43:52:393 224 sec: 17788000 operations; 93000 current ops/sec; est completion in 1 minute [INSERT: Count=93000, Max=2992127, Min=56352, Avg=1482201.12, 90=2879487, 99=2992127, 99.9=2992127, 99.99=2992127] 
2025-05-01 02:43:53:393 225 sec: 17871000 operations; 83000 current ops/sec; est completion in 1 minute [INSERT: Count=83000, Max=2631679, Min=35680, Avg=1303491.86, 90=2572287, 99=2631679, 99.9=2631679, 99.99=2631679] 
2025-05-01 02:43:54:393 226 sec: 17965000 operations; 94000 current ops/sec; est completion in 1 minute [INSERT: Count=94000, Max=2574335, Min=34176, Avg=1214781.45, 90=2357247, 99=2574335, 99.9=2574335, 99.99=2574335] 
2025-05-01 02:43:55:393 227 sec: 18056000 operations; 91000 current ops/sec; est completion in 1 minute [INSERT: Count=91000, Max=2451455, Min=35840, Avg=1092039.21, 90=2179071, 99=2451455, 99.9=2451455, 99.99=2451455] 
2025-05-01 02:43:56:393 228 sec: 18147000 operations; 91000 current ops/sec; est completion in 1 minute [INSERT: Count=91000, Max=2207743, Min=36064, Avg=953594.2, 90=1986559, 99=2207743, 99.9=2207743, 99.99=2207743] 
2025-05-01 02:43:57:393 229 sec: 18236000 operations; 89000 current ops/sec; est completion in 1 minute [INSERT: Count=89000, Max=1870847, Min=36960, Avg=797785.17, 90=1526783, 99=1870847, 99.9=1870847, 99.99=1870847] 
2025-05-01 02:43:58:393 230 sec: 18322000 operations; 86000 current ops/sec; est completion in 1 minute [INSERT: Count=86000, Max=1381375, Min=36608, Avg=651286.33, 90=1211391, 99=1381375, 99.9=1381375, 99.99=1381375] 
2025-05-01 02:43:59:393 231 sec: 18411000 operations; 89000 current ops/sec; est completion in 1 minute [INSERT: Count=89000, Max=1163263, Min=36960, Avg=564318.92, 90=1078271, 99=1163263, 99.9=1163263, 99.99=1163263] 
2025-05-01 02:44:00:393 232 sec: 18504000 operations; 93000 current ops/sec; est completion in 1 minute [INSERT: Count=93000, Max=953855, Min=36064, Avg=465783.4, 90=899583, 99=953855, 99.9=953855, 99.99=953855] 
2025-05-01 02:44:01:393 233 sec: 18593000 operations; 89000 current ops/sec; est completion in 1 minute [INSERT: Count=89000, Max=611839, Min=36544, Avg=205717.03, 90=471551, 99=611839, 99.9=611839, 99.99=611839] 
2025-05-01 02:44:02:393 234 sec: 18648000 operations; 55000 current ops/sec; est completion in 1 minute [INSERT: Count=55000, Max=999935, Min=33504, Avg=225321.89, 90=792575, 99=999935, 99.9=999935, 99.99=999935] 
2025-05-01 02:44:03:393 235 sec: 18702000 operations; 54000 current ops/sec; est completion in 1 minute [INSERT: Count=54000, Max=1614847, Min=35104, Avg=385516.15, 90=1409023, 99=1614847, 99.9=1614847, 99.99=1614847] 
2025-05-01 02:44:04:393 236 sec: 18731000 operations; 29000 current ops/sec; est completion in 1 minute [INSERT: Count=29000, Max=2308095, Min=32928, Avg=849377.1, 90=1990655, 99=2308095, 99.9=2308095, 99.99=2308095] 
2025-05-01 02:44:05:393 237 sec: 18755000 operations; 24000 current ops/sec; est completion in 1 minute [INSERT: Count=24000, Max=3104767, Min=598528, Avg=1701632, 90=3043327, 99=3104767, 99.9=3104767, 99.99=3104767] 
2025-05-01 02:44:06:393 238 sec: 18862000 operations; 107000 current ops/sec; est completion in 1 minute [INSERT: Count=107000, Max=3131391, Min=1241088, Avg=2306794.47, 90=2947071, 99=3076095, 99.9=3131391, 99.99=3131391] 
2025-05-01 02:44:07:393 239 sec: 18945000 operations; 83000 current ops/sec; est completion in 1 minute [INSERT: Count=83000, Max=2682879, Min=702976, Avg=1456976.19, 90=2050047, 99=2682879, 99.9=2682879, 99.99=2682879] 
2025-05-01 02:44:08:393 240 sec: 19018000 operations; 73000 current ops/sec; est completion in 1 minute [INSERT: Count=73000, Max=3422207, Min=108864, Avg=978494.68, 90=2990079, 99=3422207, 99.9=3422207, 99.99=3422207] 
2025-05-01 02:44:09:393 241 sec: 19078000 operations; 60000 current ops/sec; est completion in 1 minute [INSERT: Count=60000, Max=4122623, Min=34848, Avg=671171.47, 90=3606527, 99=4122623, 99.9=4122623, 99.99=4122623] 
2025-05-01 02:44:10:393 242 sec: 19128000 operations; 50000 current ops/sec; est completion in 1 minute [INSERT: Count=50000, Max=4902911, Min=37472, Avg=862865.28, 90=4464639, 99=4902911, 99.9=4902911, 99.99=4902911] 
2025-05-01 02:44:11:393 243 sec: 19182000 operations; 54000 current ops/sec; est completion in 1 minute [INSERT: Count=54000, Max=5677055, Min=35808, Avg=1443814.22, 90=5574655, 99=5677055, 99.9=5677055, 99.99=5677055] 
2025-05-01 02:44:12:393 244 sec: 19278000 operations; 96000 current ops/sec; est completion in 1 minute [INSERT: Count=96000, Max=5664767, Min=35616, Avg=3190123.17, 90=5570559, 99=5664767, 99.9=5664767, 99.99=5664767] 
2025-05-01 02:44:13:393 245 sec: 19367000 operations; 89000 current ops/sec; est completion in 1 minute [INSERT: Count=89000, Max=5365759, Min=36544, Avg=2831710.56, 90=5234687, 99=5365759, 99.9=5365759, 99.99=5365759] 
2025-05-01 02:44:14:393 246 sec: 19455000 operations; 88000 current ops/sec; est completion in 1 minute [INSERT: Count=88000, Max=5185535, Min=36000, Avg=2756366, 90=5054463, 99=5185535, 99.9=5185535, 99.99=5185535] 
2025-05-01 02:44:15:393 247 sec: 19548000 operations; 93000 current ops/sec; est completion in 1 minute [INSERT: Count=93000, Max=4935679, Min=33696, Avg=2622964.47, 90=4788223, 99=4935679, 99.9=4935679, 99.99=4935679] 
2025-05-01 02:44:16:393 248 sec: 19638000 operations; 90000 current ops/sec; est completion in 1 minute [INSERT: Count=90000, Max=4681727, Min=36992, Avg=2441931.56, 90=4509695, 99=4681727, 99.9=4681727, 99.99=4681727] 
2025-05-01 02:44:17:393 249 sec: 19729000 operations; 91000 current ops/sec; est completion in 1 minute [INSERT: Count=91000, Max=4423679, Min=42816, Avg=2430299.78, 90=4190207, 99=4423679, 99.9=4423679, 99.99=4423679] 
2025-05-01 02:44:18:393 250 sec: 19828000 operations; 99000 current ops/sec; est completion in 1 minute [INSERT: Count=99000, Max=3932159, Min=68672, Avg=2920864.65, 90=3745791, 99=3932159, 99.9=3932159, 99.99=3932159] 
2025-05-01 02:44:19:393 251 sec: 19912000 operations; 84000 current ops/sec; est completion in 1 minute [INSERT: Count=84000, Max=2889727, Min=773632, Avg=2098206.48, 90=2676735, 99=2889727, 99.9=2889727, 99.99=2889727] 
2025-05-01 02:44:20:393 252 sec: 19984000 operations; 72000 current ops/sec; est completion in 1 minute [INSERT: Count=72000, Max=2187263, Min=1362944, Avg=1760419.56, 90=2025471, 99=2187263, 99.9=2187263, 99.99=2187263] 
2025-05-01 02:44:21:393 253 sec: 20050000 operations; 66000 current ops/sec; est completion in 1 minute [INSERT: Count=66000, Max=2838527, Min=904192, Avg=1497216, 90=2308095, 99=2838527, 99.9=2838527, 99.99=2838527] 
2025-05-01 02:44:22:393 254 sec: 20116000 operations; 66000 current ops/sec; est completion in 1 minute [INSERT: Count=66000, Max=3586047, Min=586752, Avg=1249865.7, 90=3112959, 99=3586047, 99.9=3586047, 99.99=3586047] 
2025-05-01 02:44:23:393 255 sec: 20174000 operations; 58000 current ops/sec; est completion in 59 seconds [INSERT: Count=58000, Max=4358143, Min=158080, Avg=999255.17, 90=3786751, 99=4358143, 99.9=4358143, 99.99=4358143] 
2025-05-01 02:44:24:393 256 sec: 20212000 operations; 38000 current ops/sec; est completion in 58 seconds [INSERT: Count=38000, Max=4947967, Min=403200, Avg=3415952.84, 90=4902911, 99=4947967, 99.9=4947967, 99.99=4947967] 
2025-05-01 02:44:25:393 257 sec: 20281000 operations; 68931.07 current ops/sec; est completion in 57 seconds [INSERT: Count=69000, Max=4915199, Min=889344, Avg=3905220.64, 90=4775935, 99=4915199, 99.9=4915199, 99.99=4915199] 
2025-05-01 02:44:26:393 258 sec: 20343000 operations; 62062.06 current ops/sec; est completion in 56 seconds [INSERT: Count=62000, Max=4718591, Min=1559552, Avg=3943308.39, 90=4481023, 99=4718591, 99.9=4718591, 99.99=4718591] 
2025-05-01 02:44:27:393 259 sec: 20411000 operations; 68000 current ops/sec; est completion in 55 seconds [INSERT: Count=68000, Max=4313087, Min=2187264, Avg=3719815.53, 90=4112383, 99=4313087, 99.9=4313087, 99.99=4313087] 
2025-05-01 02:44:28:393 260 sec: 20493000 operations; 82000 current ops/sec; est completion in 54 seconds [INSERT: Count=82000, Max=3911679, Min=2856960, Avg=3423256.98, 90=3764223, 99=3911679, 99.9=3911679, 99.99=3911679] 
2025-05-01 02:44:29:393 261 sec: 20603000 operations; 110000 current ops/sec; est completion in 53 seconds [INSERT: Count=110000, Max=4534271, Min=1462272, Avg=2571333.82, 90=4016127, 99=4468735, 99.9=4534271, 99.99=4534271] 
2025-05-01 02:44:30:393 262 sec: 20701000 operations; 98000 current ops/sec; est completion in 52 seconds [INSERT: Count=98000, Max=5320703, Min=58176, Avg=1595982.2, 90=4734975, 99=5320703, 99.9=5320703, 99.99=5320703] 
2025-05-01 02:44:31:393 263 sec: 20769000 operations; 68000 current ops/sec; est completion in 51 seconds [INSERT: Count=68000, Max=5943295, Min=38112, Avg=1000804.94, 90=5423103, 99=5943295, 99.9=5943295, 99.99=5943295] 
2025-05-01 02:44:32:393 264 sec: 20819000 operations; 50000 current ops/sec; est completion in 50 seconds [INSERT: Count=50000, Max=6664191, Min=34816, Avg=1067617.28, 90=6291455, 99=6664191, 99.9=6664191, 99.99=6664191] 
2025-05-01 02:44:33:393 265 sec: 20891000 operations; 72000 current ops/sec; est completion in 49 seconds [INSERT: Count=72000, Max=7245823, Min=37408, Avg=3480948, 90=7065599, 99=7245823, 99.9=7245823, 99.99=7245823] 
2025-05-01 02:44:34:393 266 sec: 20988000 operations; 97000 current ops/sec; est completion in 48 seconds [INSERT: Count=97000, Max=7065599, Min=37376, Avg=3730950.93, 90=6836223, 99=7065599, 99.9=7065599, 99.99=7065599] 
2025-05-01 02:44:35:393 267 sec: 21075000 operations; 87000 current ops/sec; est completion in 47 seconds [INSERT: Count=87000, Max=6782975, Min=47904, Avg=3548465.47, 90=6664191, 99=6782975, 99.9=6782975, 99.99=6782975] 
2025-05-01 02:44:36:393 268 sec: 21167000 operations; 92000 current ops/sec; est completion in 46 seconds [INSERT: Count=92000, Max=6746111, Min=42400, Avg=3488058.26, 90=6545407, 99=6746111, 99.9=6746111, 99.99=6746111] 
2025-05-01 02:44:37:393 269 sec: 21241000 operations; 74000 current ops/sec; est completion in 45 seconds [INSERT: Count=74000, Max=6549503, Min=45088, Avg=4465296.43, 90=6275071, 99=6549503, 99.9=6549503, 99.99=6549503] 
2025-05-01 02:44:38:393 270 sec: 21318000 operations; 77000 current ops/sec; est completion in 44 seconds [INSERT: Count=77000, Max=5992447, Min=601088, Avg=4474467.74, 90=5750783, 99=5992447, 99.9=5992447, 99.99=5992447] 
2025-05-01 02:44:39:393 271 sec: 21395000 operations; 77000 current ops/sec; est completion in 43 seconds [INSERT: Count=77000, Max=5607423, Min=1250304, Avg=4177248.42, 90=5316607, 99=5607423, 99.9=5607423, 99.99=5607423] 
2025-05-01 02:44:40:393 272 sec: 21496000 operations; 101000 current ops/sec; est completion in 42 seconds [INSERT: Count=101000, Max=4968447, Min=2234368, Avg=3668758.81, 90=4435967, 99=4915199, 99.9=4968447, 99.99=4968447] 
2025-05-01 02:44:41:393 273 sec: 21567000 operations; 71000 current ops/sec; est completion in 41 seconds [INSERT: Count=71000, Max=3586047, Min=2115584, Avg=2876935.21, 90=3393535, 99=3586047, 99.9=3586047, 99.99=3586047] 
2025-05-01 02:44:42:393 274 sec: 21634000 operations; 67000 current ops/sec; est completion in 40 seconds [INSERT: Count=67000, Max=4222975, Min=1653760, Avg=2637136.24, 90=3825663, 99=4222975, 99.9=4222975, 99.99=4222975] 
2025-05-01 02:44:43:393 275 sec: 21705000 operations; 71000 current ops/sec; est completion in 39 seconds [INSERT: Count=71000, Max=4870143, Min=1055744, Avg=2277873.58, 90=4415487, 99=4870143, 99.9=4870143, 99.99=4870143] 
2025-05-01 02:44:44:393 276 sec: 21739000 operations; 34000 current ops/sec; est completion in 38 seconds [INSERT: Count=34000, Max=5537791, Min=1104896, Avg=2905088, 90=5353471, 99=5537791, 99.9=5537791, 99.99=5537791] 
2025-05-01 02:44:45:393 277 sec: 21812000 operations; 73000 current ops/sec; est completion in 37 seconds [INSERT: Count=73000, Max=5746687, Min=1569792, Avg=4837221.7, 90=5648383, 99=5746687, 99.9=5746687, 99.99=5746687] 
2025-05-01 02:44:46:393 278 sec: 21874000 operations; 62000 current ops/sec; est completion in 36 seconds [INSERT: Count=62000, Max=5296127, Min=2312192, Avg=4648282.84, 90=5152767, 99=5296127, 99.9=5296127, 99.99=5296127] 
2025-05-01 02:44:47:393 279 sec: 21955000 operations; 81000 current ops/sec; est completion in 35 seconds [INSERT: Count=81000, Max=5025791, Min=2887680, Avg=4472743.51, 90=4866047, 99=5025791, 99.9=5025791, 99.99=5025791] 
2025-05-01 02:44:48:393 280 sec: 22065000 operations; 110000 current ops/sec; est completion in 34 seconds [INSERT: Count=110000, Max=5615615, Min=2527232, Avg=3599890.62, 90=4239359, 99=5414911, 99.9=5615615, 99.99=5615615] 
2025-05-01 02:44:49:393 281 sec: 22154000 operations; 89000 current ops/sec; est completion in 33 seconds [INSERT: Count=89000, Max=6225919, Min=1669120, Avg=2715947.15, 90=4984831, 99=6225919, 99.9=6225919, 99.99=6225919] 
2025-05-01 02:44:50:393 282 sec: 22224000 operations; 70000 current ops/sec; est completion in 32 seconds [INSERT: Count=70000, Max=6893567, Min=1161216, Avg=2506656.91, 90=5595135, 99=6893567, 99.9=6893567, 99.99=6893567] 
2025-05-01 02:44:51:393 283 sec: 22293000 operations; 69000 current ops/sec; est completion in 31 seconds [INSERT: Count=69000, Max=7790591, Min=775168, Avg=1861498.43, 90=5840895, 99=7790591, 99.9=7790591, 99.99=7790591] 
2025-05-01 02:44:52:393 284 sec: 22351000 operations; 58000 current ops/sec; est completion in 30 seconds [INSERT: Count=58000, Max=8577023, Min=553984, Avg=1849088, 90=6926335, 99=8577023, 99.9=8577023, 99.99=8577023] 
2025-05-01 02:44:53:393 285 sec: 22428000 operations; 77000 current ops/sec; est completion in 29 seconds [INSERT: Count=77000, Max=8994815, Min=270848, Avg=3206290.29, 90=8179711, 99=8994815, 99.9=8994815, 99.99=8994815] 
2025-05-01 02:44:54:393 286 sec: 22528000 operations; 100000 current ops/sec; est completion in 28 seconds [INSERT: Count=100000, Max=8912895, Min=180736, Avg=4107415.04, 90=8781823, 99=8880127, 99.9=8912895, 99.99=8912895] 
2025-05-01 02:44:55:393 287 sec: 22620000 operations; 92000 current ops/sec; est completion in 27 seconds [INSERT: Count=92000, Max=8773631, Min=37504, Avg=4014364.35, 90=8626175, 99=8773631, 99.9=8773631, 99.99=8773631] 
2025-05-01 02:44:56:393 288 sec: 22693000 operations; 73000 current ops/sec; est completion in 26 seconds [INSERT: Count=73000, Max=8544255, Min=44288, Avg=5790160.66, 90=8323071, 99=8544255, 99.9=8544255, 99.99=8544255] 
2025-05-01 02:44:57:393 289 sec: 22760000 operations; 67000 current ops/sec; est completion in 25 seconds [INSERT: Count=67000, Max=8056831, Min=656384, Avg=5867779.82, 90=7876607, 99=8056831, 99.9=8056831, 99.99=8056831] 
2025-05-01 02:44:58:393 290 sec: 22830000 operations; 70000 current ops/sec; est completion in 24 seconds [INSERT: Count=70000, Max=7720959, Min=1288192, Avg=5572944.46, 90=7557119, 99=7720959, 99.9=7720959, 99.99=7720959] 
2025-05-01 02:44:59:393 291 sec: 22894000 operations; 64000 current ops/sec; est completion in 23 seconds [INSERT: Count=64000, Max=7290879, Min=1884160, Avg=5833504, 90=7122943, 99=7290879, 99.9=7290879, 99.99=7290879] 
2025-05-01 02:45:00:393 292 sec: 22960000 operations; 66000 current ops/sec; est completion in 22 seconds [INSERT: Count=66000, Max=6717439, Min=2801664, Avg=5412320.97, 90=6627327, 99=6717439, 99.9=6717439, 99.99=6717439] 
2025-05-01 02:45:01:393 293 sec: 23066000 operations; 106000 current ops/sec; est completion in 21 seconds [INSERT: Count=106000, Max=6500351, Min=3379200, Avg=5006819.02, 90=5951487, 99=6451199, 99.9=6500351, 99.99=6500351] 
2025-05-01 02:45:02:393 294 sec: 23177000 operations; 111000 current ops/sec; est completion in 20 seconds [INSERT: Count=111000, Max=5181439, Min=2727936, Avg=3891910.34, 90=4607999, 99=5128191, 99.9=5181439, 99.99=5181439] 
2025-05-01 02:45:03:393 295 sec: 23246000 operations; 69000 current ops/sec; est completion in 19 seconds [INSERT: Count=69000, Max=5349375, Min=2338816, Avg=3292916.87, 90=4935679, 99=5349375, 99.9=5349375, 99.99=5349375] 
2025-05-01 02:45:04:393 296 sec: 23275000 operations; 29000 current ops/sec; est completion in 18 seconds [INSERT: Count=29000, Max=6111231, Min=2250752, Avg=3690425.38, 90=6062079, 99=6111231, 99.9=6111231, 99.99=6111231] 
2025-05-01 02:45:05:393 297 sec: 23298000 operations; 23000 current ops/sec; est completion in 17 seconds [INSERT: Count=23000, Max=6942719, Min=2889728, Avg=4560495.3, 90=6647807, 99=6942719, 99.9=6942719, 99.99=6942719] 
2025-05-01 02:45:06:393 298 sec: 23326000 operations; 28000 current ops/sec; est completion in 16 seconds [INSERT: Count=28000, Max=7688191, Min=3532800, Avg=5745590.86, 90=7639039, 99=7688191, 99.9=7688191, 99.99=7688191] 
2025-05-01 02:45:07:393 299 sec: 23389000 operations; 63000 current ops/sec; est completion in 15 seconds [INSERT: Count=63000, Max=7663615, Min=3979264, Avg=7019373.71, 90=7585791, 99=7663615, 99.9=7663615, 99.99=7663615] 
2025-05-01 02:45:08:393 300 sec: 23457000 operations; 68000 current ops/sec; est completion in 14 seconds [INSERT: Count=68000, Max=7389183, Min=4784128, Avg=6807250.82, 90=7294975, 99=7389183, 99.9=7389183, 99.99=7389183] 
2025-05-01 02:45:09:393 301 sec: 23524000 operations; 67000 current ops/sec; est completion in 13 seconds [INSERT: Count=68000, Max=7294975, Min=5443584, Avg=6595162.35, 90=6946815, 99=7294975, 99.9=7294975, 99.99=7294975] 
2025-05-01 02:45:10:393 302 sec: 23609000 operations; 85000 current ops/sec; est completion in 12 seconds [INSERT: Count=84000, Max=8024063, Min=5636096, Avg=6283166.48, 90=6721535, 99=8024063, 99.9=8024063, 99.99=8024063] 
2025-05-01 02:45:11:393 303 sec: 23719000 operations; 110000 current ops/sec; est completion in 11 seconds [INSERT: Count=110000, Max=8413183, Min=4202496, Avg=5347663.13, 90=6971391, 99=8413183, 99.9=8413183, 99.99=8413183] 
2025-05-01 02:45:12:393 304 sec: 23816000 operations; 97000 current ops/sec; est completion in 10 seconds [INSERT: Count=97000, Max=9093119, Min=2893824, Avg=4099504.82, 90=4489215, 99=9093119, 99.9=9093119, 99.99=9093119] 
2025-05-01 02:45:13:393 305 sec: 23886000 operations; 70000 current ops/sec; est completion in 9 second [INSERT: Count=70000, Max=10010623, Min=2328576, Avg=3650984.23, 90=8593407, 99=10010623, 99.9=10010623, 99.99=10010623] 
2025-05-01 02:45:14:393 306 sec: 23949000 operations; 63000 current ops/sec; est completion in 7 second [INSERT: Count=63000, Max=10813439, Min=2113536, Avg=3611322.92, 90=9650175, 99=10813439, 99.9=10813439, 99.99=10813439] 
2025-05-01 02:45:15:393 307 sec: 24018000 operations; 69000 current ops/sec; est completion in 6 second [INSERT: Count=69000, Max=11329535, Min=1897472, Avg=4800771.71, 90=10780671, 99=11329535, 99.9=11329535, 99.99=11329535] 
2025-05-01 02:45:16:393 308 sec: 24115000 operations; 97000 current ops/sec; est completion in 5 second [INSERT: Count=97000, Max=11206655, Min=1626112, Avg=6576370.8, 90=10969087, 99=11206655, 99.9=11206655, 99.99=11206655] 
2025-05-01 02:45:17:393 309 sec: 24218000 operations; 103000 current ops/sec; est completion in 4 second [INSERT: Count=103000, Max=10895359, Min=1346560, Avg=6285182.76, 90=10674175, 99=10846207, 99.9=10895359, 99.99=10895359] 
2025-05-01 02:45:18:393 310 sec: 24289000 operations; 71000 current ops/sec; est completion in 3 second [INSERT: Count=71000, Max=10690559, Min=1285120, Avg=8431067.94, 90=10436607, 99=10690559, 99.9=10690559, 99.99=10690559] 
2025-05-01 02:45:19:393 311 sec: 24354000 operations; 65000 current ops/sec; est completion in 2 second [INSERT: Count=65000, Max=10166271, Min=1964032, Avg=7904752.25, 90=10027007, 99=10166271, 99.9=10166271, 99.99=10166271] 
2025-05-01 02:45:20:393 312 sec: 24418000 operations; 64000 current ops/sec; est completion in 1 second [INSERT: Count=64000, Max=9822207, Min=2682880, Avg=8065312, 90=9601023, 99=9822207, 99.9=9822207, 99.99=9822207] 
Client 1 sends TerminationMsg to shard 0
Client 0 sends TerminationMsg to shard 0
Client 3 sends TerminationMsg to shard 0
Client 1 sends TerminationMsg to shard 1
Client 2 sends TerminationMsg to shard 0
Client 0 sends TerminationMsg to shard 1
Client 3 sends TerminationMsg to shard 1
Client 2 sends TerminationMsg to shard 1
2025-05-01 02:45:21:393 313 sec: 24487000 operations; 69000 current ops/sec; [INSERT: Count=69000, Max=9453567, Min=3260416, Avg=7772115.48, 90=9338879, 99=9453567, 99.9=9453567, 99.99=9453567] 
2025-05-01 02:45:22:393 314 sec: 24556000 operations; 69000 current ops/sec; [INSERT: Count=69000, Max=9175039, Min=4069376, Avg=7708152.58, 90=8994815, 99=9175039, 99.9=9175039, 99.99=9175039] 
